OBJECTID,NAME,TYPE,TSA,STREET,CITY,COUNTY,ADDRESS,ZIP,LATITUDE,LONGITUDE,PFIZER_AVAILABLE,MODERNA_AVAILABLE,JJ_AVAILABLE,VACCINES_AVAILABLE,PublicPhone,WEBSITE,RemoveRecord,LAST_UPDATE_VAC,LAST_UPDATE_TIME_VAC,x,y
2425,"John Garcia, MD PA",Medical Practice,,East 11th Street,Odessa,Ector,2453 E. 11th St.,79761,31.8641666005665,-102.344272258852,0,0,5,5,4325820300,,,03/29/2021      ,12:21:57        ,-102.344272,31.864167
2426,"Family Wellness Center, P.A.",Medical Practice,,2300 U S Hwy 281 N,Marble Falls,Texas,2300 U S Hwy 281 N,78654,30.5936427,-98.272817,0,0,0,0,,,,03/29/2021      ,09:10:55        ,-98.272817,30.593643
2427,Walgreens Pharmacy 15155,Pharmacy,,107 W Rankin Rd,Houston,Harris,"107 W Rankin Rd Houston, TX 77090",77090,29.9653994,-95.4223507,0,0,0,0,(281) 872-0612,https://www.walgreens.com/locator/walgreens-107+w+rankin+rd-houston-tx-77090/id=15155,,03/17/2021      ,13:50:48        ,-95.422351,29.965399
2428,Parkland Hospital System-Center for Geriatrics,Other,,2231 Butler Street,Dallas,DALLAS,2231 Butler Street,75235,32.815456,-96.837285,0,0,0,0,214 590-8000,,,03/29/2021      ,06:00:08        ,-96.837285,32.815456
2429,Austin Medical Associates ,Other,,Medical Arts St,Austin,Travis,2911 Medical Arts St,78705,30.2888737389837,-97.7281747318226,0,0,0,0,,,,03/16/2021      ,15:35:52        ,-97.728175,30.288874
2430,My Delivery Pharmacy,Pharmacy,,6356 S Peek Rd,Katy,Fort Bend,"6356 South Peek Road, Ste 1200",77450,29.7023878,-95.7608834,0,0,150,150,,mydeliveryrx@gmail.com,,03/29/2021      ,20:24:09        ,-95.760883,29.702388
2431,Richard's Pharmacy Edinburg,Pharmacy,,South Closner,Edinburg,Hidalgo,4630 South Closner Boulevard,78573,26.2568653,-98.1729528,0,0,0,0,(956) 289-1880,joliv33084@aol.com,,03/29/2021      ,09:05:56        ,-98.172953,26.256865
2432,"Nihal U Siddiqui, MD PA Family Practice",Medical Practice,,9004 FOREST CROSSING,Spring,,9004 FOREST CROSSING,77381,30.1827463906692,-95.4867696292379,0,0,0,0,,,,03/22/2021      ,13:41:17        ,-95.48677,30.182746
2433,North Texas Preferred Health Partners Frisco,Medical Practice,E,3535 Victory Group Way,Frisco,Denton,"3535 Victory Group Way, 330",75034,33.1079739130326,-96.8429514928375,0,0,0,0,,,,03/30/2021      ,10:46:05        ,-96.842951,33.107974
2434,"QLTC PHARMACY SOLUTIONS, LLC",Pharmacy,,,Tyler,Texas,4285 Chandler Hwy,75702,32.3448625,-95.3482458,0,0,0,0,(903) 630-9250,,,03/29/2021      ,10:59:34        ,-95.348246,32.344863
2435,South Arlington Dialysis,Other,,3415 S Cooper St suite 118,Arlington,Tarrant,"3415 South Cooper Street, Arlington, TX, USA",76015,32.6900438,-97.1279458,0,0,35,35,,,,03/30/2021      ,08:23:32        ,-97.127946,32.690044
2436,Lauro I Ortega MD PA,Medical Practice,,"154 N Festival Dr., Villa G",EL PASO,TX,"154 N Festival Dr., Villa G",79912,31.8198366,-106.512583,0,0,0,0,,,,03/30/2021      ,09:21:13        ,-106.512583,31.819837
2437,Wagner Medical Clinic,Medical Practice,,124 E Wolters 2nd St,Shiner,Lavaca,"124 E Wolters 2nd St, Shiner, TX, USA",77984,29.4272664,-97.1674517,0,0,0,0,,,,03/30/2021      ,09:26:38        ,-97.167452,29.427266
2438,Walgreens Pharmacy 06932,Pharmacy,,,,,"24917 FM 1314 RD Porter, TX 77365",,30.1047290497399,-95.2324527276221,0,0,0,0,(281) 354-1792,https://www.walgreens.com/locator/walgreens-24917+fm+1314+rd-porter-tx-77365/id=6932,,03/17/2021      ,10:36:10        ,-95.232453,30.104729
2439,Walgreens Pharmacy 06891,Pharmacy,,,,,"11403 E NORTHWEST HWY Dallas, TX 75218",,32.8653904352748,-96.68195713331,0,0,0,0,(214) 341-2921,https://www.walgreens.com/locator/walgreens-11403+e+northwest+hwy-dallas-tx-75218/id=6891,,03/17/2021      ,11:24:06        ,-96.681957,32.86539
2440,National Nephrology Associates Marble Falls,Other,,Steve Hawkins Parkway,Marble Falls,Burnet,802 Steve Hawkins Parkway,78654,30.558173,-98.2742492,0,0,0,0,,,,03/30/2021      ,07:13:55        ,-98.274249,30.558173
2441,Walgreens Pharmacy 06865,Pharmacy,,,,,"12097 VETERANS MEMORIAL DR Houston, TX 77067",,29.9605466225012,-95.4790104994382,0,0,0,0,281-444-6304,https://www.walgreens.com/locator/walgreens-12097+veterans+memorial+dr-houston-tx-77067/id=6865,,03/17/2021      ,09:49:25        ,-95.47901,29.960547
2442,Walgreens Pharmacy 06864,Pharmacy,,,,,"6707 FM 1488 RD Magnolia, TX 77354",,30.2203227814108,-95.5687374245896,0,0,0,0,281-356-9164,https://www.walgreens.com/locator/walgreens-6707+fm+1488+rd-magnolia-tx-77354/id=6864,,03/17/2021      ,13:12:07        ,-95.568737,30.220323
2443,Walgreens Pharmacy 06861,Pharmacy,,,,,"9307 N LAMAR BLVD Austin, TX 78753",,30.3625330991136,-97.6967802211756,0,0,0,0,(512) 339-8666,https://www.walgreens.com/locator/walgreens-9307+n+lamar+blvd-austin-tx-78753/id=6861,,03/17/2021      ,13:49:55        ,-97.69678,30.362533
2444,Walgreens Pharmacy 06857,Pharmacy,,,,,"950 STUDEMONT ST Houston, TX 77007",,29.7692888816841,-95.3920363814292,0,0,0,0,713-863-7663,https://www.walgreens.com/locator/walgreens-950+studemont+st-houston-tx-77007/id=6857,,03/17/2021      ,14:58:04        ,-95.392036,29.769289
2445,Walgreens Pharmacy 06829,Pharmacy,,,,,"1819 E BETHANY DR Allen, TX 75002",,33.0859658662583,-96.6206413500766,0,0,0,0,(972) 727-3496,https://www.walgreens.com/locator/walgreens-1819+e+bethany+dr-allen-tx-75002/id=6829,,03/17/2021      ,14:56:29        ,-96.620641,33.085966
2446,Walgreens Pharmacy 06783,Pharmacy,,,,,"17330 W GRAND PKWY S Sugar Land, TX 77479",,29.5653234273444,-95.6868555636826,0,0,0,0,(281) 633-0124,https://www.walgreens.com/locator/walgreens-17330+w+grand+pkwy+s-sugar+land-tx-77479/id=6783,,03/17/2021      ,09:12:39        ,-95.686856,29.565323
2447,East Texas Community Clinic Inc,Community Clinic,,,Mabank,Henderson,2415 West Main Street,75156,32.331084872996,-96.1499247137895,0,0,0,0,(903) 887-1011,https://www.easttexascc.org/,,03/22/2021      ,16:22:25        ,-96.149925,32.331085
2448,Walgreens Pharmacy 06782,Pharmacy,,,,,"19215 INTERSTATE 45 S Shenandoah, TX 77385",,30.177480590498,-95.4505434258005,0,0,0,0,(281) 419-6247,https://www.walgreens.com/locator/walgreens-19215+interstate+45+s-shenandoah-tx-77385/id=6782,,03/17/2021      ,11:06:12        ,-95.450543,30.177481
2449,Walgreens Pharmacy 06759,Pharmacy,,,,,"4001 FM 2181 Corinth, TX 76210",,33.1314661251121,-97.0469094716212,0,0,0,0,(940) 498-0045,https://www.walgreens.com/locator/walgreens-4001+fm+2181-corinth-tx-76210/id=6759,,03/17/2021      ,14:37:41        ,-97.046909,33.131466
2450,Falls Community Hospital & Clinic,Vaccine Hub,M,322 Coleman Street, Marlin,Falls,"307 Live Oak Street Marlin, TX  76661",76661,31.307442,-96.894062,0,0,0,0,254-252-2667,http://www.fallshospital.com/,,03/22/2021      ,09:17:33        ,-96.894062,31.307442
2451,Walgreens Pharmacy 06758,Pharmacy,,,,,"2420 W ARKANSAS LN Arlington, TX 76013",,32.7059496459492,-97.1489915058102,0,0,0,0,(817) 795-8166,https://www.walgreens.com/locator/walgreens-2420+w+arkansas+ln-arlington-tx-76013/id=6758,,03/16/2021      ,15:28:27        ,-97.148992,32.70595
2452,Walgreens Pharmacy 06753,Pharmacy,,,,,"8045 N LOOP DR El Paso, TX 79915",,31.729297740815,-106.348279286158,0,0,0,0,(915) 592-5849,https://www.walgreens.com/locator/walgreens-8045+n+loop+dr-el+paso-tx-79915/id=6753,,03/17/2021      ,15:01:06        ,-106.348279,31.729298
2453,Walgreens Pharmacy 06750,Pharmacy,,,,,"18535 CHAMPION FOREST DR Spring, TX 77379",,30.0336842588354,-95.5552597294048,0,0,0,0,(281) 370-4961,https://www.walgreens.com/locator/walgreens-18535+champion+forest+dr-spring-tx-77379/id=6750,,03/17/2021      ,12:11:47        ,-95.55526,30.033684
2454,"A.L.M.S. Community Health Center, Inc. ",Community Clinic,,2100 Virginia Dr,Grand Prairie,Dallas,"2100 Virginia Drive, Grand Prairie, TX, USA",75051-3796,32.7186051,-97.0138089,0,0,0,0,,,,03/18/2021      ,21:58:20        ,-97.013809,32.718605
2455,Walgreens Pharmacy 06734,Pharmacy,,,,,"3921 W PARMER LN Austin, TX 78727",,30.4245662062691,-97.7141298968557,0,0,0,0,(512) 832-1092,https://www.walgreens.com/locator/walgreens-3921+w+parmer+ln-austin-tx-78727/id=6734,,03/17/2021      ,09:19:18        ,-97.71413,30.424566
2456,Walgreens Pharmacy 06702,Pharmacy,,,,,"3403 MANGUM RD Houston, TX 77092",,29.8194304007273,-95.4598378346693,0,0,0,0,(713) 683-8125,https://www.walgreens.com/locator/walgreens-3403+mangum+rd-houston-tx-77092/id=6702,,03/17/2021      ,15:17:43        ,-95.459838,29.81943
2457,Walgreens Pharmacy 06668,Medical Practice,,,,,"9450 HAMMERLY BLVD Houston, TX 77080",,29.8093318578172,-95.524437880397,0,0,0,0,(713) 468-4018,https://www.walgreens.com/locator/walgreens-9450+hammerly+blvd-houston-tx-77080/id=6668,,03/17/2021      ,12:21:41        ,-95.524438,29.809332
2458,Walgreens Pharmacy 06649,Pharmacy,,,,,"6911 RANCH ROAD 620 N Austin, TX 78732",,30.4020786005406,-97.8541024429065,0,0,0,0,(512) 219-8533,https://www.walgreens.com/locator/walgreens-6911+ranch+road+620+n-austin-tx-78732/id=6649,,03/17/2021      ,09:22:40        ,-97.854102,30.402079
2459,Walgreens Pharmacy 06643,Pharmacy,,,,,"6360 SAN FELIPE ST Houston, TX 77057",,29.7508214271357,-95.4970612818772,0,0,0,0,(713) 278-2616,https://www.walgreens.com/locator/walgreens-6360+san+felipe+st-houston-tx-77057/id=6643,,03/17/2021      ,14:44:54        ,-95.497061,29.750821
2460,Walgreens Pharmacy 06619,Pharmacy,,,,,"1215 W 43RD ST Houston, TX 77018",,29.8279082274564,-95.4291647889816,0,0,0,0,(713) 956-1827,https://www.walgreens.com/locator/walgreens-1215+w+43rd+st-houston-tx-77018/id=6619,,03/17/2021      ,15:19:03        ,-95.429165,29.827908
2461,Walgreens Pharmacy 15156,Pharmacy,,6205 FM 2770 ,Kyle,Hays,"6205 FM 2770 Kyle, Texas 78640",78640,30.0122935,-97.8909845,0,0,0,0,(512) 268-2040,https://www.walgreens.com/locator/walgreens-6205+fm+2770-kyle-tx-78640/id=15156,,03/17/2021      ,09:48:41        ,-97.890984,30.012294
2462,Walgreens Pharmacy 06537,Pharmacy,,,,,"14882 BLANCO RD San Antonio, TX 78216",,29.5787662029633,-98.5131508406138,0,0,0,0,(210) 764-8736,https://www.walgreens.com/locator/walgreens-14882+blanco+rd-san+antonio-tx-78216/id=6537,,03/17/2021      ,14:51:06        ,-98.513151,29.578766
2463,Walgreens Pharmacy 06517,Pharmacy,,,,,"1495 CYPRESS CREEK RD Cedar Park, TX 78613",,30.4823097852918,-97.8324582954023,0,0,0,0,(512) 401-2151,https://www.walgreens.com/locator/walgreens-1495+cypress+creek+rd-cedar+park-tx-78613/id=6517,,03/17/2021      ,14:34:05        ,-97.832458,30.48231
2464,Walgreens Pharmacy 06401,Pharmacy,,,,,"8942 W SAM HOUSTON PKWY N Houston, TX 77040",,29.9022515994576,-95.5493057871429,0,0,0,0,(832) 237-5374,https://www.walgreens.com/locator/walgreens-8942+w+sam+houston+pkwy+n-houston-tx-77040/id=6401,,03/17/2021      ,12:14:53        ,-95.549306,29.902252
2465,Walgreens Pharmacy 06358,Pharmacy,,,,,"5415 S BROADWAY AVE Tyler, TX 75703",,32.2905830672721,-95.3045390168923,0,0,0,0,(903) 939-9298,https://www.walgreens.com/locator/walgreens-5415+s+broadway+ave-tyler-tx-75703/id=6358,,03/17/2021      ,09:50:06        ,-95.304539,32.290583
2466,Walgreens Pharmacy 06336,Pharmacy,,,,,"10718 BANDERA RD San Antonio, TX 78250",,29.5428939500154,-98.6569229097177,0,0,0,0,(210) 682-1181,https://www.walgreens.com/locator/walgreens-10718+bandera+rd-san+antonio-tx-78250/id=6336,,03/17/2021      ,12:13:06        ,-98.656923,29.542894
2467,Walgreens Pharmacy 06335,Pharmacy,,,,,"14025 NACOGDOCHES RD San Antonio, TX 78247",,29.569175935,-98.3840371408489,0,0,0,0,(210) 656-5041,https://www.walgreens.com/locator/walgreens-14025+nacogdoches+rd-san+antonio-tx-78247/id=6335,,03/17/2021      ,14:31:27        ,-98.384037,29.569176
2468,HOPE Clinic Alief,Community Clinic,,14438 Bellaire Blvd,Houston,Harris,"14438 Bellaire Boulevard, Houston, TX, USA",77083,29.7057384,-95.6407511,0,0,0,0,(713) 773-0803,hopechc.org,,03/30/2021      ,07:15:22        ,-95.640751,29.705738
2469,Uhs Rbg Pedi 1st Floor,Community Clinic,,903 W Martin St,San Antonio,Bexar,903 W Martin St,78207,29.4300650616319,-98.5027533296974,0,0,0,0,(210) 358-5437,http://universitychildrenshealth.com/walk-in-care/,,03/29/2021      ,08:14:40        ,-98.502753,29.430065
2470,Walgreens Pharmacy 15339,Pharmacy,,18850 FM 1488 RD,Magnolia,mongomery county,"18850 FM 1488 RD Magnolia, TX 77355",77355,30.2093314,-95.7558495,0,0,0,0,(281) 259-8387,https://www.walgreens.com/locator/walgreens-18850+fm+1488+rd-magnolia-tx-77355/id=15339,,03/17/2021      ,13:42:53        ,-95.755849,30.209331
2471,Kroger Pharmacy 530,Pharmacy,,1653 Basswood Blvd,Fort Worth,Tarrant,1653 Basswood Blvd,76131,32.87097750831,-97.3401840298158,0,0,0,0,(682) 316-6387,http://www.kroger.com/stores/details/035/00530?cid=loc_03500530PP_gmb,,03/10/2021      ,04:22:54        ,-97.340184,32.870978
2472,Kroger Pharmacy 402,Pharmacy,,3612 N Belt Line Rd,Irving,Dallas,3612 N Belt Line Rd,75062,32.8553555227261,-96.9919882401021,0,0,0,0,(972) 252-6450,http://www.kroger.com/stores/details/035/00402?cid=loc_03500402PP_gmb,,03/10/2021      ,04:21:12        ,-96.991988,32.855356
2473,Kroger Pharmacy 596,Pharmacy,,2200 Fm 663,Midlothian,Ellis,2200 Fm 663,76065,32.4602088483329,-96.9948020097773,0,0,0,0,(469) 336-2041,http://www.kroger.com/stores/details/035/00596?cid=loc_03500596PP_gmb,,03/10/2021      ,04:01:09        ,-96.994802,32.460209
2474,Healing Hands Ministries Vickery,Other,,Pineland Dr,Dallas,Dallas,5750 Pineland Dr Ste 150,75231,32.8781481884412,-96.7580102019647,0,0,0,0,,,,03/25/2021      ,07:20:10        ,-96.75801,32.878148
2475,DaVita Loma Vista,Other,,Lomaland Dr,El Paso,El Paso,"1382 Lomaland Dr, Ste A ",79935-5204,31.7493951,-106.3270184,0,0,0,0,,,,03/29/2021      ,16:25:25        ,-106.327018,31.749395
2476,Mckinney Isd,Other,,1 Duvall St,McKinney,Collin,1 Duvall St,75069,33.1962954,-96.5996963,0,0,0,0,(469) 302-4000,,,03/29/2021      ,07:15:12        ,-96.599696,33.196295
2477,United Health Partners,Community Clinic,,6846 Antoine Dr,Houston,Harris,"6846 Antoine Drive, Houston, TX, USA",77091,29.8627263,-95.4717635,0,0,0,0,,,,03/22/2021      ,17:20:43        ,-95.471763,29.862726
2478,Walgreens Pharmacy 06239,Pharmacy,,,,,"105 WEST RD Houston, TX 77037",,29.9147280947709,-95.405484732327,0,0,0,0,(281) 445-1308,https://www.walgreens.com/locator/walgreens-105+west+rd-houston-tx-77037/id=6239,,03/17/2021      ,14:41:47        ,-95.405485,29.914728
2479,Walgreens Pharmacy 06189,Pharmacy,,,,,"12550 METRIC BLVD Austin, TX 78727",,30.4138220544764,-97.6908563653504,0,0,0,0,(512) 835-4963,https://www.walgreens.com/locator/walgreens-12550+metric+blvd-austin-tx-78727/id=6189,,03/17/2021      ,14:45:51        ,-97.690856,30.413822
2480,Walgreens Pharmacy 06158,Pharmacy,,,,,"3614 S 31ST ST Temple, TX 76502",,31.0660073592124,-97.3720209488205,0,0,0,0,(254) 899-8484,https://www.walgreens.com/locator/walgreens-3614+s+31st+st-temple-tx-76502/id=6158,,03/17/2021      ,12:15:48        ,-97.372021,31.066007
2481,Walgreens Pharmacy 06047,Pharmacy,,,,,"541 TROPHY LAKE DR Trophy Club, TX 76262",,32.9971392776769,-97.2072455979492,0,0,0,0,(682) 831-1650,https://www.walgreens.com/locator/walgreens-541+trophy+lake+dr-trophy+club-tx-76262/id=6047,,03/17/2021      ,13:07:40        ,-97.207246,32.997139
2482,Walgreens Pharmacy 15381,Pharmacy,,1921 S 77 Sunshine Strip,Harlingen,Cameron,"1921 S 77 Sunshine Strip Harlingen, Texas 78550",78550,26.1740149,-97.673539,0,0,0,0,(956) 365-3035,https://www.walgreens.com/locator/walgreens-1921+s.+77+sunshine+strip-harlingen-tx-78550/id=15381,,03/17/2021      ,09:38:29        ,-97.673539,26.174015
2483,Walgreens Pharmacy 05996,Pharmacy,,,,,"2417 82ND ST Lubbock, TX 79423",,33.5192029911585,-101.870217883777,0,0,0,0,(806) 748-5209,https://www.walgreens.com/locator/walgreens-2417+82nd+st-lubbock-tx-79423/id=5996,,03/17/2021      ,14:42:52        ,-101.870218,33.519203
2484,Walgreens Pharmacy 05964,Pharmacy,,,,,"3401 SAN PEDRO AVE San Antonio, TX 78212",,29.4672079752378,-98.499942266091,0,0,0,0,(210) 738-2414,https://www.walgreens.com/locator/walgreens-3401+san+pedro+ave-san+antonio-tx-78212/id=5964,,03/17/2021      ,12:17:29        ,-98.499942,29.467208
2485,Red Oak Drug,Pharmacy,,106 East Ovilla Road,Red Oak,Ellis,"106 East Ovilla Road, Red Oak, TX, USA",75154,32.5322021,-96.8168037,0,0,0,0,972-617-2222,,,03/25/2021      ,17:56:48        ,-96.816804,32.532202
2486,Walgreens Pharmacy 05961,Pharmacy,,,,,"921 HENDERSON ST Fort Worth, TX 76102",,32.7495697225653,-97.3358569909152,0,0,0,0,(817) 885-8563,https://www.walgreens.com/locator/walgreens-921+henderson+st-fort+worth-tx-76102/id=5961,,03/17/2021      ,13:57:34        ,-97.335857,32.74957
2487,Walgreens Pharmacy 05958,Pharmacy,,,,,"103 W FM 544 Murphy, TX 75094",,33.0146614666455,-96.5965055374975,0,0,0,0,(972) 509-8910,https://www.walgreens.com/locator/walgreens-103+w+fm+544-murphy-tx-75094/id=5958,,03/17/2021      ,10:36:05        ,-96.596506,33.014661
2488,Walgreens Pharmacy 05922,Pharmacy,,,,,"108 NE 28TH ST Fort Worth, TX 76164",,32.7965518094013,-97.3780697596392,0,0,0,0,(817) 378-0527,https://www.walgreens.com/locator/walgreens-108+ne+28th+st-fort+worth-tx-76164/id=5922,,03/17/2021      ,14:47:38        ,-97.37807,32.796552
2489,Walgreens Pharmacy 05833,Pharmacy,,,,,"1801 TEXAS AVE La Marque, TX 77568",,29.3783852993973,-94.9413561893056,0,0,0,0,(409) 938-7264,https://www.walgreens.com/locator/walgreens-1801+texas+ave-la+marque-tx-77568/id=5833,,03/17/2021      ,11:50:22        ,-94.941356,29.378385
2490,Walgreens Pharmacy 05826,Pharmacy,,,,,"7930 BELT LINE RD Dallas, TX 75254",,32.9516852373226,-96.7575052803648,0,0,0,0,(972) 716-0937,https://www.walgreens.com/locator/walgreens-7930+belt+line+rd-dallas-tx-75254/id=5826,,03/17/2021      ,10:05:14        ,-96.757505,32.951685
2491,HEALTHTEXAS MEDICAL GROUP HQ,Other,,2961 MOSSROCK,SAN ANTONIO,,2961 MOSSROCK,78230,29.5105001318135,-98.5411605022735,0,0,0,0,,,,03/29/2021      ,20:30:48        ,-98.541161,29.5105
2492,Walgreens Pharmacy 05792,Pharmacy,,,,,"102 N TIMBERLAND DR Lufkin, TX 75901",,31.3359629184299,-94.7019082182473,0,0,0,0,(936) 699-2916,https://www.walgreens.com/locator/walgreens-102+n+timberland+dr-lufkin-tx-75901/id=5792,,03/17/2021      ,13:56:18        ,-94.701908,31.335963
2493,Walgreens Pharmacy 05765,Pharmacy,,,,,"1223 S MAIN ST Boerne, TX 78006",,29.7853294948223,-98.7279027128749,0,0,0,0,(830) 249-9565,https://www.walgreens.com/locator/walgreens-1223+s+main+st-boerne-tx-78006/id=5765,,03/17/2021      ,09:47:23        ,-98.727903,29.785329
2494,Walgreens Pharmacy 05733,Pharmacy,,,,,"6302 FAIRMONT PKWY Pasadena, TX 77505",,29.6503716750922,-95.1228805195812,0,0,0,0,(281) 998-7416,https://www.walgreens.com/locator/walgreens-6302+fairmont+pkwy-pasadena-tx-77505/id=5733,,03/17/2021      ,14:55:38        ,-95.122881,29.650372
2495,Walgreens Pharmacy 05709,Pharmacy,,,,,"16590 EL CAMINO REAL Houston, TX 77062",,29.5584551985855,-95.0976880578926,0,0,0,0,(281) 488-3424,https://www.walgreens.com/locator/walgreens-16590+el+camino+real-houston-tx-77062/id=5709,,03/17/2021      ,11:18:22        ,-95.097688,29.558455
2496,Walgreens Pharmacy 05708,Pharmacy,,,,,"2650 R R 620 Round Rock, TX 78681",,30.5088529576145,-97.6922725707329,0,0,0,0,(512) 733-6361,https://www.walgreens.com/locator/walgreens-2650+r+r+620-round+rock-tx-78681/id=5708,,03/17/2021      ,10:05:48        ,-97.692273,30.508853
2497,Walgreens Pharmacy 05614,Pharmacy,,,,,"1600 S WESTERN ST Amarillo, TX 79106",,35.2003720159841,-101.855040380558,0,0,0,0,(806) 463-3067,https://www.walgreens.com/locator/walgreens-1600+s+western+st-amarillo-tx-79106/id=5614,,03/17/2021      ,14:49:57        ,-101.85504,35.200372
2498,DSHS Marfa,Other,J,205 E El Paso St,Marfa,Presidio,"205 E El Paso St, Marfa, TX, 79843",79843,30.307094,-104.037151,0,0,0,0,432-729-4275,,,03/30/2021      ,11:29:03        ,-104.037151,30.307094
2499,Walgreens Pharmacy 05611,Pharmacy,,,,,"801 N FILLMORE ST Amarillo, TX 79107",,35.2225404298154,-101.866408065248,0,0,0,0,(806) 371-8116,https://www.walgreens.com/locator/walgreens-801+n+fillmore+st-amarillo-tx-79107/id=5611,,03/17/2021      ,11:51:28        ,-101.866408,35.22254
2500,Walgreens Pharmacy 05558,Pharmacy,,,,,"1507 W PLEASANT RUN RD Lancaster, TX 75146",,32.6082448123275,-96.7764340214134,0,0,0,0,(972) 218-6446,https://www.walgreens.com/locator/walgreens-1507+w+pleasant+run+rd-lancaster-tx-75146/id=5558,,03/17/2021      ,10:37:42        ,-96.776434,32.608245
2501,Walgreens Pharmacy 05536,Pharmacy,,,,,"2808 GESSNER RD Houston, TX 77080",,29.8238406361881,-95.5176028603628,0,0,0,0,(713) 460-0535,https://www.walgreens.com/locator/walgreens-2808+gessner+rd-houston-tx-77080/id=5536,,03/17/2021      ,10:36:32        ,-95.517603,29.823841
2502,Walgreens Pharmacy 05509,Pharmacy,,,,,"13260 JOSEY LN Farmers Branch, TX 75234",,32.9250724685532,-96.8613626806287,0,0,0,0,(972) 247-3421,https://www.walgreens.com/locator/walgreens-13260+josey+ln-farmers+branch-tx-75234/id=5509,,03/17/2021      ,09:30:01        ,-96.861363,32.925072
2503,Walgreens Pharmacy 05508,Pharmacy,,,,,"6301 W PARK BLVD Plano, TX 75093",,33.02924910147,-96.8221460645295,0,0,0,0,(972) 781-1795,https://www.walgreens.com/locator/walgreens-6301+w+park+blvd-plano-tx-75093/id=5508,,03/17/2021      ,09:15:18        ,-96.822146,33.029249
2504,Walgreens Pharmacy 05476,Pharmacy,,,,,"1470 KELLER PKWY Keller, TX 76248",,32.935274206284,-97.1980817666599,0,0,0,0,(817) 431-5305,https://www.walgreens.com/locator/walgreens-1470+keller+pkwy-keller-tx-76248/id=5476,,03/17/2021      ,09:11:31        ,-97.198082,32.935274
2505,Walgreens Pharmacy 05424,Pharmacy,,,,,"138 SW MILITARY DR San Antonio, TX 78221",,29.3594493551848,-98.4731696177351,0,0,0,0,(210) 924-6582,https://www.walgreens.com/locator/walgreens-138+sw+military+dr-san+antonio-tx-78221/id=5424,,03/17/2021      ,09:24:17        ,-98.47317,29.359449
2506,Walgreens Pharmacy 05423,Pharmacy,,,,,"1413 WIRT RD Houston, TX 77055",,29.7956117769011,-95.472824548166,0,0,0,0,(713) 467-4585,https://www.walgreens.com/locator/walgreens-1413+wirt+rd-houston-tx-77055/id=5423,,03/17/2021      ,15:12:22        ,-95.472825,29.795612
2507,Health By Design- Valero Corpus Christi,Other,U,1147 Cantwell Ln,Corpus Christi,Nueces,1147 Cantwell Ln,78407,27.80704266,-97.44585477,0,0,0,0,(361) 786-4610,,,03/09/2021      ,07:54:32        ,-97.445855,27.807043
2508,Walgreens Pharmacy 05376,Pharmacy,,,Weatherford,,1317 S MAIN ST,76086,32.74281112466,-97.7746306808136,0,0,0,0,(817) 594-5771,https://www.walgreens.com/locator/walgreens-1317+s+main+st-weatherford-tx-76086/id=5376,,03/17/2021      ,14:49:10        ,-97.774631,32.742811
2509,Walgreens Pharmacy 05375,Pharmacy,,,Port Arthur,,3700 HIGHWAY 365,77642,29.9544480176045,-93.9670723485171,0,0,0,0,409-724-1914,https://www.walgreens.com/locator/walgreens-3700+highway+365-port+arthur-tx-77642/id=5375,,,,-93.967072,29.954448
2510,Waco West Kidney Center,Community Clinic,,West Highway 6,Woodway,McLennan,730 W Hwy 6,76712,31.5176645701444,-97.2060524429124,0,0,0,0,254-772-7719,,,03/24/2021      ,14:34:40        ,-97.206052,31.517665
2511,Texas Tech Health Sciences Center,Other,,801 West 4th Street,Odessa,Ector,801 West 4th Street,79763,31.8436024359373,-102.37632654122,0,0,0,0,(806) 743-1000,http://www.ttuhsc.edu/lubbock/,,02/27/2021      ,09:38:33        ,-102.376327,31.843602
2512,Texas Tech Physicians Of El Paso At Tra,Other,,2000b Transmountain Rd,El Paso,El Paso,2000b Transmountain Rd,79911,31.9066336883818,-106.564680407226,0,0,0,0,(915) 215-8400,http://eptexastechphysicians.org/,,03/29/2021      ,08:58:24        ,-106.56468,31.906634
2513,Texas Tech Pediatrics - Amarillo,Other,A,1400 S Coulter St,Amarillo,Potter,1400 S Coulter St,79106,35.2004290163519,-101.92421703689,0,0,0,0,(806) 414-9800,https://www.texastechphysicians.com/amarillo/pediatrics/,,03/17/2021      ,11:17:31        ,-101.924217,35.200429
2514,Texas Tech Family Medicine Odessa,Medical Practice,,5th,Odessa,Ector,701 W. 5th STE 1111,79763,31.8450028064046,-102.375918597331,0,0,0,0,432-703-5201,,,03/19/2021      ,12:48:41        ,-102.375919,31.845003
2515,Walgreens Pharmacy 05314,Pharmacy,,,Houston,,9375 VETERANS MEMORIAL DR,77088,29.8985412611763,-95.4103911044536,0,0,0,0,(281) 591-1430,https://www.walgreens.com/locator/walgreens-9375+veterans+memorial+dr-houston-tx-77088/id=5314,,03/17/2021      ,09:34:41        ,-95.410391,29.898541
2516,Walgreens Pharmacy 05269,Pharmacy,,,Conroe,,420 N FRAZIER ST,77301,30.3140670623516,-95.4316223662145,0,0,0,0,(936) 494-0424,https://www.walgreens.com/locator/walgreens-420+n+frazier+st-conroe-tx-77301/id=5269,,03/17/2021      ,14:35:12        ,-95.431622,30.314067
