OBJECTID,NAME,TYPE,TSA,STREET,CITY,COUNTY,ADDRESS,ZIP,LATITUDE,LONGITUDE,PFIZER_AVAILABLE,MODERNA_AVAILABLE,JJ_AVAILABLE,VACCINES_AVAILABLE,PublicPhone,WEBSITE,RemoveRecord,LAST_UPDATE_VAC,LAST_UPDATE_TIME_VAC,x,y
725,Eubank Drug Llc,Other,,-,Whitney,Hill,1510 N Brazos St,76692,31.96948731,-97.32801468,0,0,0,0,,,,04/01/2021      ,17:28:01        ,-97.328015,31.969487
726,The University of Texas Health Science Center at Houston,Vaccine Hub,Q,1851 Crosspoint Ave.,Houston,Harris,1851 Crosspoint Ave.,77054,29.6707709830585,-95.4059914757526,0,0,0,0,713-500-7476,https://www.utphysicians.com/covid19vaccine/,,03/31/2021      ,11:02:32        ,-95.405991,29.670771
727,Lockhart Family Practice Center,Other,,2060 S Colorado St,Lockhart,CALDWELL,2060 S Colorado St,78644,29.852514,-97.668149,0,0,0,0,,,,04/01/2021      ,16:48:15        ,-97.668149,29.852514
728,CANTU'S PHARMACY,Pharmacy,V,504 S Closner Blvd,Edinburg,Hidalgo,504 S Closner Blvd,78539,26.2969749,-98.162704,0,0,0,0,956-383-1239,,,03/31/2021      ,21:52:04        ,-98.162704,26.296975
729,Womens And Child Healthcare Cntr,Other,,1411 Amarillo Blvd East,Amarillo,Potter,1411 Amarillo Blvd East,79107,35.2219775064021,-101.816774030131,0,0,0,0,(806) 351-7600,http://www.nwtexashealthcare.com/hospital-services/women%E2%80%99schildren%E2%80%99s-center,,04/01/2021      ,07:22:02        ,-101.816774,35.221978
730,Gulfgate Health Center,Other,,,Houston,Harris,7550 Office City Drive,77012,29.700739,-95.285587,0,0,0,0,(713) 495-3730,,,03/31/2021      ,10:07:21        ,-95.285587,29.700739
731,Walgreens Pharmacy 06543,Pharmacy,,,,,"10780 KENWORTHY ST El Paso, TX 79924",,31.921544781936,-106.438295781111,0,0,0,0,(915) 821-2698,https://www.walgreens.com/locator/walgreens-10780+kenworthy+st-el+paso-tx-79924/id=6543,,03/31/2021      ,21:15:51        ,-106.438296,31.921545
732,Carvajal Pharmacy-San Antonio-3410 Roosevelt Ave ,Pharmacy,,3410 Roosevelt Ave,San Antonio,Bexar,"3410 Roosevelt Avenue, San Antonio, Texas 78214",78214,29.35837,-98.48091,0,1000,0,1000,,https://www.carvajalpharmacy.com/,,04/01/2021      ,15:49:27        ,-98.48091,29.35837
733,United Pharmacy 552,Pharmacy,,6313 4th Street,Lubbock,Lubbock,6313 4th Street,79416,33.5922824794387,-101.955498970093,0,0,0,0,(806) 784-1515,https://local.pharmacy.unitedsupermarkets.com/tx/lubbock/6313-4th-st.html,,04/01/2021      ,09:12:04        ,-101.955499,33.592282
734,SAFD Office of Medical Director,Other,P,4522 FREDRICKSBURG RD,San Antonio,Bexar,4522 FREDRICKSBURG RD,78201,29.44327,-98.50528,0,0,0,0,512-978-0000,http://www.uthscsa.edu/shp/ehs/,,01/23/2021      ,01:20:56        ,-98.50528,29.44327
735,Pain Management,Other,,Lamar Ave,Paris,Lamar,4650 Lamar Ave Paris 75462,75462,33.6615275582807,-95.4969341605827,0,0,0,0,903-785-3400,,,03/22/2021      ,08:53:21        ,-95.496934,33.661528
736,CHRISTUS ST. MICHAEL HOSPITAL,Vaccine Hub,F,2600 Saint Michael Dr,Texarkana,Bowie,2600 Saint Michael Dr,75503,33.462346803147,-94.0750877438464,1170,800,100,2070,(903) 614-1000,https://www.christushealth.org/St-Michael?utm_source=organic&utm_medium=GMB&utm_campaign=website&y_source=1_MTUzNzY1OTMtNzE1LWxvY2F0aW9uLmdvb2dsZV93ZWJzaXRlX292ZXJyaWRl,,03/31/2021      ,10:06:54        ,-94.075088,33.462347
737,Garza Medical Associates,Medical Practice,,,Laredo,,1700 E Saunders ST STE A300 ,78041,27.5325,-99.47796,0,0,0,0,(956)728-8120,,,03/11/2021      ,08:59:50        ,-99.47796,27.5325
738,CHRISTUS ST. MICHAEL - ATLANTA,Hospital,F,1007 S William St,Atlanta,Cass,1007 S William St,75551,33.1056179912321,-94.1633299897254,0,100,100,200,(903) 799-3000,https://www.christushealth.org/st-michael-atlanta?utm_source=organic&utm_medium=GMB&utm_campaign=website,,03/31/2021      ,09:57:48        ,-94.16333,33.105618
739,United Pharmacy 671,Pharmacy,,3317 N Midland Dr,Midland,Midland,3317 N Midland Dr,79707,32.0168829904947,-102.141779056817,500,0,200,700,,,,04/01/2021      ,13:11:24        ,-102.141779,32.016883
740,Family Care Clinic Shamrock,Other,,1010 S Main St,Shamrock,Wheeler,1010 S Main St,79079,35.1987134389477,-100.248335352858,0,50,0,50,(806) 256-5148,,,04/01/2021      ,08:58:44        ,-100.248335,35.198713
741,BIG SPRING STATE HOSPITAL,Hospital,B,1901 N Us Highway 87,Big Spring,Howard,1901 N Us Highway 87,79720,32.2701698331226,-101.493131499175,0,0,0,0,(432) 267-8216,http://www.dshs.state.tx.us/mhhospitals/BigSpringSH/default.shtm,,04/01/2021      ,08:11:57        ,-101.493131,32.27017
742,Hendrick Provider Network Abilene 1,Medical Practice,,1210 North 18th St,Abilene,Taylor,1210 North 18th St,79601,32.4700391024678,-99.7338461129618,0,0,100,100,(325) 670-2255,http://www.hpnphysicians.com/,,04/01/2021      ,14:55:07        ,-99.733846,32.470039
743,Centro San Vicente El Paso,Other,,8061 Alameda Ave,El Paso,El Paso,8061 Alameda Ave,79915,31.7232223002815,-106.35556445753,0,0,0,0,(915) 773-0606,https://www.sanvicente.org/,,04/01/2021      ,11:51:52        ,-106.355564,31.723222
744,Davila Pharmacy,Pharmacy,,1423 Guadalupe St,San Antonio,Bexar,1423 Guadalupe St,78207,29.41861140049,-98.5165090386367,0,0,0,0,(210) 226-5293,http://www.davilapharmacy.com/,,04/01/2021      ,15:03:41        ,-98.516509,29.418611
745,IRAAN GENERAL HOSPITAL,Community Clinic,J,600 Hwy 349 North,Iraan,Pecos,600 Hwy 349 North,79744,30.7897799931419,-101.842707973832,0,0,0,0,(432) 639-2580,http://www.igh-hospital.com/getpage.php?name=medical_clinic,,03/26/2021      ,16:18:00        ,-101.842708,30.78978
746,Market Street Pharmacy 679,Pharmacy,,4450 Buffalo Gap Rd,Abilene,Taylor,4450 Buffalo Gap Rd,79606,32.3957580478845,-99.7618102374312,916,0,0,916,(325) 695-4690,https://local.pharmacy.marketstreetunited.com/tx/abilene/4450-buffalo-gap-rd.html,,03/31/2021      ,17:20:05        ,-99.76181,32.395758
747,"Maxhealth Family, Internal And Sports Medicine",Medical Practice,,5207 Heritage Ave,Colleyville,Tarrant,"5207 Heritage Ave, Colleyville, TX, USA",76034,32.88489,-97.1043186,313,0,0,313,,,,03/31/2021      ,17:16:45        ,-97.104319,32.88489
748,ALLIANCE UNITED HOSPICE CARE INC,Other,,811 SOUTH CENTRAL EXPRESSWAY,Richardson,DALLAS,811 SOUTH CENTRAL EXPRESSWAY,75080,32.941253,-96.743549,0,0,0,0,,,,03/31/2021      ,09:28:24        ,-96.743549,32.941253
749,FOARD COUNTY CLINIC,Other,C,200 NORTH 1ST STREET,CROWELL,Foard,200 NORTH 1ST STREET,79252,33.9853297425366,-99.723686827218,0,200,200,400,,,,04/01/2021      ,11:41:43        ,-99.723687,33.98533
750,Rudolph Medical Associates,Other,,,Houston,Harris,12924 Bellaire Blvd Suite 100,77072,29.7042359352953,-95.6106019942053,0,0,0,0,(713) 457-5500,,,03/31/2021      ,09:31:54        ,-95.610602,29.704236
751,Hill Country Direct Care,Medical Practice,,904 Ford St,Llano,Llano,"904 Ford St, Llano, Texas 78643",78643,30.7488530039549,-98.6758925200792,0,0,0,0,(325) 248-6309,https://www.hillcountrydirectcare.com/,,04/01/2021      ,09:31:36        ,-98.675893,30.748853
752,Texas Health Hospital Mansfield,Hospital,,2300 Lone Star Rd,Mansfield,Johnson,"2300 Lone Star Rd, Mansfield, TX 76063",76063,32.5380421153856,-97.0999438156289,0,0,0,0,(682) 341-5000,https://www.texashealth.org/locations/texas-health-mansfield,,02/03/2021      ,10:46:27        ,-97.099944,32.538042
753,Doughertys Pharmacy,Pharmacy,,5959 Royal Ln Ste 515,Dallas,Dallas,5959 Royal Ln Ste 515,75230,32.8949600773977,-96.8064862636555,0,0,0,0,(469) 254-4607,http://www.doughertys.com/,,04/01/2021      ,06:58:15        ,-96.806486,32.89496
754,RGV Hometown Pharmacy PLLC,Other,,608 E Harrison Ave ,Harlingen,Cameron,"608 E Harrison Ave, Harlingen, Texas 78550",78550,26.1905991,-97.689917,0,0,0,0,,,,03/31/2021      ,09:05:50        ,-97.689917,26.190599
755,Kleberg County Sheriff's Office,Vaccine Hub,,1500 East King Avenue,Kingsville,Kleberg,1500 East King,78363,27.515847504845,-97.8474849731882,0,0,0,0,361-595-8500,https://www.klebergcoso.org/,,03/31/2021      ,09:27:52        ,-97.847485,27.515848
756,Best Value Rons Pharmacy,Pharmacy,,420 W Pearl St,Granbury,Hood,"420 West Pearl Street, Granbury, TX, USA",76048,32.442599,-97.7918073,0,40,0,40,(817) 573-1143,,,04/01/2021      ,00:00:00        ,-97.791807,32.442599
757,Pam Specialty Hospital Of Texarkana,Other,F,2400 St Michael Dr,Texarkana,Bowie,"2400 St Michael Dr, 2nd FL",75503,33.463911,-94.070949,0,0,0,0,(903) 614-7600,,,04/01/2021      ,13:17:29        ,-94.070949,33.463911
758,Biomedical Applications of Texas/Fresenius Medical Care Baytown Dialysis,Other,,Rollingbrook,Baytown,Texas,2202 Rollingbrook,77521,29.7613868,-94.9835162,0,30,0,30,(281) 422-3794,,,03/31/2021      ,08:57:18        ,-94.983516,29.761387
759,Live Oak Health Partners Community Clinic,Medical Practice,,401 Broadway St,San Marcos,Hays,"401 Broadway Street, San Marcos, TX, USA",78666,29.861462,-97.9424177,0,0,0,0,(512) 805-5650,,,03/29/2021      ,11:13:23        ,-97.942418,29.861462
760,COLUMBUS COMMUNITY,Hospital,Q,110 Shult Drive,Columbus,Colorado,110 Shult Drive,78934,29.6943028153254,-96.5426807339412,0,0,0,0,979-732-2371,http://www.columbusch.com/,,04/01/2021      ,09:02:54        ,-96.542681,29.694303
761,JD Healthcare 2 LLC,Other,,1824 Parkway Dr,Lubbock,,1824 PARKWAY DR # 100 Lubbock 79403,79403,33.59428,-101.81468,0,160,0,160,,,,04/01/2021      ,18:04:58        ,-101.81468,33.59428
762,Scurry County Health Unit,Other,,911 26th St ,Snyder,Kent,"911 26th St, Snyder, Texas 79549",79549,32.7162326,-100.9074332,0,0,0,0,3255733508  ,,,03/31/2021      ,15:58:51        ,-100.907433,32.716233
763,DSHS - Harlingen (RE),Local Health Department,,601 W Sesame Drive,Harlingen,Cameron,601 W Sesame Drive,78550,26.1658348358078,-97.6812145010016,0,1300,0,1300,(956) 689-5906,https://www.dshs.texas.gov/,,03/23/2021      ,08:26:44        ,-97.681215,26.165835
764,Swiftcare Urgent Care,Medical Practice,,1201 N Main St,Euless,Tarrant,1201 N Main St,76039,32.8533638188864,-97.0825648946143,0,0,0,0,(682) 738-3460,http://myswiftcare.com/,,03/31/2021      ,12:08:26        ,-97.082565,32.853364
765,United Pharmacy 529,Pharmacy,,5807 Sw 45th Ave Ste 100,Amarillo,Randall,5807 Sw 45th Ave Ste 100,79109,35.1614999684316,-101.900361787355,96,0,0,96,(806) 353-7201,https://local.pharmacy.unitedsupermarkets.com/tx/amarillo/5807-sw-45th-ave.html,,04/01/2021      ,07:38:15        ,-101.900362,35.1615
766,Health By Design Valero Three Rivers Cl,Medical Practice,,100 W Leroy St,Three Rivers,Live Oak,100 W Leroy St,78071,28.4587966163881,-98.1830402156294,0,0,0,0,(361) 786-4610,http://www.valero.com/,,04/01/2021      ,07:56:50        ,-98.18304,28.458797
767,ENCOMPASS HEALTH REHAB WOODLANDS,Other,Q,18550 I-45, Conroe,Montgomery,"18550 I-45, Conroe, TX, 77384",77384,30.18753,-95.453187,0,0,0,0,(281) 364-2000,,,03/31/2021      ,07:32:36        ,-95.453187,30.18753
768,ENCOMPASS HEALTH REHAB VISION PARK,Other,Q,117 Vision Park Blvd, Shenandoah,Montgomery,"117 Vision Park Blvd, Shenandoah, TX, 77384",77384,30.190653,-95.458709,0,0,0,0,(936) 444-1700,,,04/01/2021      ,09:35:06        ,-95.458709,30.190653
769,Renal Care Group Robstown,Other,,902 Lincoln Ave,Robstown,Nueces,902 Lincoln Avenue,78380,27.7831939,-97.6679093,0,0,0,0,(361) 767-0408,,,04/01/2021      ,15:29:25        ,-97.667909,27.783194
770,Walgreens Pharmacy 07773,Pharmacy,,,,,"12959 ALDINE WESTFIELD RD Houston, TX 77039",,29.9021501190029,-95.3562410781388,114,0,0,114,(281) 442-3604,https://www.walgreens.com/locator/walgreens-12959+aldine+westfield+rd-houston-tx-77039/id=7773,,03/31/2021      ,20:24:20        ,-95.356241,29.90215
771,Absolute Concierge Health Care,Medical Practice,,390 W Texas Ave ,Waskom,Harrison ,390 W Texas Ave,75692,32.4796417,-94.0629707,0,0,0,0,,,,04/01/2021      ,18:04:33        ,-94.062971,32.479642
772,Nuestra Clinica Del Valle - Mission,Community Clinic,,611 N Bryan Rd,Mission,Hidalgo,611 N Bryan Rd,78572,26.20908,-98.31106,0,0,0,0,956-580-3303,,,04/01/2021      ,16:52:53        ,-98.31106,26.20908
773,Corpus Christi Medical Associates,Medical Practice,,6200 Saratoga Blvd Unit 5,Corpus Christi,Nueces,6200 Saratoga Blvd Unit 5,78414,27.6797486258466,-97.3720355026206,0,0,0,0,(361) 225-2255,,,04/01/2021      ,06:18:17        ,-97.372036,27.679749
774,Austin Medical Associates ,Other,,Medical Arts St,Austin,Travis,2911 Medical Arts St,78705,30.2888737389837,-97.7281747318226,0,0,0,0,,,,03/31/2021      ,15:36:32        ,-97.728175,30.288874
775,Tejas Medical Associates,Medical Practice,,6510 Hillcroft St Ste 200,Houston,Harris,6510 Hillcroft St Ste 200,77081,29.7104932085405,-95.4933778942899,0,0,0,0,(713) 988-6677,,,03/24/2021      ,07:43:17        ,-95.493378,29.710493
776,Henrietta Pharmacy,Pharmacy,,124 N Bridge St,Henrietta,Clay,124 N Bridge St Henrietta 76365,76365,33.8165072839688,-98.1950795859888,0,0,0,0,940-538-4361,http://www.henriettapharmacy.com/,,04/01/2021      ,17:30:16        ,-98.19508,33.816507
777,Rice Medical Associates East Bernard,Medical Practice,,Dill Street,East Bernard,Wharton,1011 South Dill Street,77435,29.5298052,-96.070962,0,0,0,0,(979) 335-4433,,,04/01/2021      ,08:52:45        ,-96.070962,29.529805
778,Sidd Medical Associates,Other,,2214 EMERY ST,Denton ,,2214 EMERY ST STE 120 Denton 76201,76201,33.2285813,-97.1613506,0,0,0,0,,,,03/18/2021      ,10:00:58        ,-97.161351,33.228581
779,Rice Medical Associates - Eagle Lake,Other,,610 S Austin Rd,Eagle Lake,,610 S Austin Rd ,77434,29.586777441835,-96.3463516594462,0,0,0,0,,,,04/01/2021      ,07:34:09        ,-96.346352,29.586777
780,HSE Medical Associates,Medical Practice,,,Cypress,Harris,10720 BARKER CYPRESS RD Cypress 77433,77433,29.9353663194419,-95.6814322793148,0,0,0,0,(281) 345-4800,https://www.hsemedicalassociates.com/,,04/01/2021      ,16:47:36        ,-95.681432,29.935366
781,Medical Associates of Athens ,Medical Practice,G,115 Medical Circle,Athens,Henderson,"115 Medical Circle, Ste 108",75751,32.1710368768179,-95.8467667623642,0,0,145,145,,,,03/31/2021      ,10:57:28        ,-95.846767,32.171037
782,Hometown Healthcare Cotulla ,Medical Practice,,408 N Giraud St,Cotulla,La Salle,"408 North Giraud Street, Cotulla, TX 78014",78014,28.4396415,-99.2387,0,230,0,230,830-879-2279,no,,04/01/2021      ,10:38:12        ,-99.2387,28.439642
783,MANSFIELD URGENT CARE AND FAMILY MEDICINE,Medical Practice,,1811 Highway 287 N Ste 150,Mansfield,Tarrant,1811 Highway 287 N Ste 150,76063,32.59118396847,-97.1429172872329,0,0,0,0,(817) 473-3979,http://mansfieldurgentcare.com/?utm_source=gmb_auth,,03/30/2021      ,16:53:18        ,-97.142917,32.591184
784,Waco Lakeshore Kidney Center,Other,,2420 Lake Shore Dr,Waco,McLennan,2420 Lake Shore Drive,76708,31.5884353,-97.18875,0,0,0,0,(253) 756-2179,,,04/01/2021      ,15:14:22        ,-97.18875,31.588435
785,Rio Hondo Medicine,Other,,,Rio Hondo,Cameron,29099 Hwy 106,78583,26.2304560879947,-97.5557182192569,0,0,0,0,956-748-2381,,,04/01/2021      ,08:33:03        ,-97.555718,26.230456
786,Mercy Ministries Of Laredo,Other,,, LAREDO ,,2500 ZACATECAS,78046,27.475785756786,-99.469904942527,0,0,0,0,,,,04/01/2021      ,15:12:41        ,-99.469905,27.475786
787,Cigna Healthcare Of Texas Plano,Other,,1640 DALLAS PKWY,Plano,Collin,1640 DALLAS PKWY PLANO 75093,75093,33.0226172811265,-96.8279281571647,0,0,0,0,,,,03/29/2021      ,10:04:34        ,-96.827928,33.022617
788,HEALTHTEXAS MEDICAL GROUP HQ,Other,,2961 MOSSROCK,SAN ANTONIO,,2961 MOSSROCK,78230,29.5105001318135,-98.5411605022735,0,0,0,0,,,,03/31/2021      ,20:08:29        ,-98.541161,29.5105
789,Fresenius Medical Care North Fort Worth Northside,Other,,2532 Jacksboro Hwy,Fort Worth,Tarrant,2532 Jacksboro Highway,76114,32.7884482,-97.3857777,0,0,22,22,(817) 378-0043,,,03/31/2021      ,13:03:41        ,-97.385778,32.788448
790,Healthpoint Family Medicine,Medical Practice,,4004 82nd St Ste 100 Fl 2,Lubbock,Texas,4004 82nd St Ste 100 Fl 2,79423,33.5205073,-101.8981131,0,0,0,0,,,,03/31/2021      ,08:06:39        ,-101.898113,33.520507
791,Toledo Bend Family Medicine,Other,,2421 WORTH ST,HEMPHILL,Sabine County,"2421 WORTH ST, HEMPHILL, TX 75948",75948,31.3328104,-93.8639997,0,0,0,0,409-787-1416,,,03/30/2021      ,15:11:41        ,-93.864,31.33281
792,Mercy Care Pharmacy,Pharmacy,,801 Road To Six Flags W Ste 122,Arlington,Tarrant,801 Road To Six Flags W Ste 122,76012,32.7574981758703,-97.1154780157046,0,0,0,0,(682) 333-0003,http://www.mercycarerxtx.com/,,04/01/2021      ,10:15:55        ,-97.115478,32.757498
793,HUNTSVILLE MEMORIAL,Hospital,Q,110 Memorial Dr,Huntsville,Walker,110 Memorial Dr,77340,30.6990221285722,-95.5584242639871,0,0,0,0,(936) 291-3411,http://www.huntsvillememorial.com/,,04/01/2021      ,08:04:00        ,-95.558424,30.699022
794,Family Wellness Clinic Ut Austin School,Medical Practice,,2901 N Interstate Highway 35,Austin,Travis,2901 N Interstate Highway 35,78722,30.2875818686036,-97.7239838325064,0,0,0,0,(512) 232-3900,https://nursing.utexas.edu/wellness-center,,03/24/2021      ,12:03:11        ,-97.723984,30.287582
795,Fresenius Kidney Care Lockhart,Other,,,Lockhart,,1721 S COLORADO ST,78644,29.8620946035075,-97.6689257709705,0,0,20,20,,,,03/31/2021      ,18:32:54        ,-97.668926,29.862095
796,KINDRED HOSPITAL - MANSFIELD,Hospital,E,1802 Highway 157 N.,Mansfield,Tarrant,"1802 Highway 157 N., Mansfield, TX, 76063",76063,32.598995,-97.144663,0,0,0,0,(817) 473-6101,,,03/29/2021      ,00:00:00        ,-97.144663,32.598995
797,"QLTC PHARMACY SOLUTIONS, LLC",Pharmacy,,,Tyler,Texas,4285 Chandler Hwy,75702,32.3448625,-95.3482458,0,0,0,0,(903) 630-9250,,,04/01/2021      ,12:54:06        ,-95.348246,32.344863
798,Fresenius Kidney Care East Bastrop,Other,,,Bastrop,,1675 HIGHWAY 71 E,78602,30.1038292517612,-97.30790880165,0,0,30,30,,,,03/31/2021      ,18:30:29        ,-97.307909,30.103829
799,The Friendly Pharmacy ,Pharmacy,,3302 Boca Chica Blvd STE 107,Brownsville,Cameron,"3302 Boca Chica Blvd STE 107, Brownsville, TX 78521",78521,25.9208268757284,-97.4690303750826,0,0,0,0,(956) 544-1200,https://www.unitedfriendlypharmacy.com/,,04/01/2021      ,15:09:39        ,-97.46903,25.920827
800,Walgreens Pharmacy 11515,Pharmacy,,5000 Teasley Ln,Denton,Denton,5000 Teasley Ln,76210,33.1465668990959,-97.1052901619606,0,0,0,0,(940) 382-5078,https://www.walgreens.com/locator/walgreens-5000+teasley+ln-denton-tx-76210/id=11515,,03/16/2021      ,15:21:02        ,-97.10529,33.146567
801,"Flu Busters, LLC",Medical Practice,,"720 W. 34th Street, Suite 200",Austin,Travis,"720 W. 34th Street, Suite 200",78705,30.3019742,-97.7426336,0,0,0,0,(512) 328-2247,,,04/01/2021      ,07:01:21        ,-97.742634,30.301974
802,Kroger Pharmacy 879,Pharmacy,,6805 N Main,The Colony,Denton,6805 N Main,75056,33.0981285511973,-96.8927226666794,78,0,0,78,(972) 370-1006,http://www.kroger.com/stores/details/016/00879?cid=loc_01600879PP_gmb,,03/30/2021      ,08:05:00        ,-96.892723,33.098129
803,Kroger Pharmacy 870,Pharmacy,,3770 Belt Line Rd,Addison,Dallas,3770 Belt Line Rd,75001,32.9505169917599,-96.8530190162608,78,0,0,78,(972) 620-0349,http://www.kroger.com/stores/details/035/00870?cid=loc_03500870PP_gmb,,03/30/2021      ,08:05:00        ,-96.853019,32.950517
804,Kroger Pharmacy 587,Pharmacy,,3939 Frankford Rd,Dallas,Denton,3939 Frankford Rd,75287,32.9970674836067,-96.8458219789182,84,0,0,84,(972) 662-1011,http://www.kroger.com/stores/details/035/00587?cid=loc_03500587PP_gmb,,03/30/2021      ,08:05:00        ,-96.845822,32.997067
805,Kroger Pharmacy 582,Pharmacy,,9135 Grapevine Hwy,North Richland Hills,Tarrant,9135 Grapevine Hwy,76180,32.8507213707682,-97.1923263296366,78,0,0,78,(817) 605-3937,http://www.kroger.com/stores/details/035/00582?cid=loc_03500582PP_gmb,,03/30/2021      ,08:05:00        ,-97.192326,32.850721
806,Kroger Pharmacy 576,Pharmacy,,4750 W Bailey Boswell Rd,Fort Worth,Tarrant,4750 W Bailey Boswell Rd,76179,32.8809734690063,-97.3955165764222,78,0,0,78,(682) 316-7508,http://www.kroger.com/stores/details/026/00576?cid=loc_02600576PP_gmb,,03/30/2021      ,08:05:00        ,-97.395517,32.880973
807,Kroger Pharmacy 542,Pharmacy,,3300 Texas Sage Trl,Fort Worth,Tarrant,3300 Texas Sage Trl,76177,32.9119824911057,-97.3093589941549,84,0,0,84,(817) 750-2041,http://www.kroger.com/stores/details/035/00542?cid=loc_03500542PP_gmb,,03/30/2021      ,08:05:00        ,-97.309359,32.911982
808,Kroger Pharmacy 537,Pharmacy,,2061 Rufe Snow Dr,Keller,Tarrant,2061 Rufe Snow Dr,76248,32.8970886454438,-97.2384487638425,78,0,0,78,(817) 605-8728,http://www.kroger.com/stores/details/026/00537?cid=loc_02600537PP_gmb,,03/30/2021      ,08:05:00        ,-97.238449,32.897089
809,Kroger Pharmacy 536,Pharmacy,,6650 N Beach,Fort Worth,Tarrant,6650 N Beach,76137,32.8613438098046,-97.2898927784008,90,0,0,90,(817) 788-1757,http://www.kroger.com/stores/details/035/00536?cid=loc_03500536PP_gmb,,03/30/2021      ,08:05:00        ,-97.289893,32.861344
810,Kroger Pharmacy 535,Pharmacy,,9150 N Tarrant Pkwy,North Richland Hills,Tarrant,9150 N Tarrant Pkwy,76182,32.903737715866,-97.1886891765467,18,0,0,18,(817) 918-3387,http://www.kroger.com/stores/details/035/00535?cid=loc_03500535PP_gmb,,03/30/2021      ,08:05:00        ,-97.188689,32.903738
811,Kroger Pharmacy 532,Pharmacy,,5241 North Tarrant Pkwy,Fort Worth,Tarrant,5241 North Tarrant Pkwy,76244,32.8951074569,-97.2710329933423,72,0,0,72,(817) 380-6181,http://www.kroger.com/stores/details/035/00532?cid=loc_03500532PP_gmb,,03/30/2021      ,08:05:00        ,-97.271033,32.895107
812,Kroger Pharmacy 516,Pharmacy,,976 Keller Pkwy,Keller,Tarrant,976 Keller Pkwy,76248,32.9322930159663,-97.2304940024533,78,0,0,78,(817) 431-5178,http://www.kroger.com/stores/details/035/00516?cid=loc_03500516PP_gmb,,03/30/2021      ,08:05:00        ,-97.230494,32.932293
813,Kroger Pharmacy 817,Pharmacy,,2525 W Interstate 20,Grand Prairie,Dallas,2525 W Interstate 20,75052,32.6749246253977,-97.0432194867371,108,0,0,108,(972) 988-1366,http://www.kroger.com/stores/details/035/00542?cid=loc_03500542PP_gmb,,03/30/2021      ,08:05:00        ,-97.043219,32.674925
814,Kroger Pharmacy 695,Pharmacy,,5701 W Pleasant Ridge Rd,Arlington,Tarrant,5701 W Pleasant Ridge Rd,76016,32.6816559642005,-97.193171734546,138,0,0,138,(817) 483-0354,http://www.kroger.com/stores/details/035/00695?cid=loc_03500695PP_gmb,,03/30/2021      ,08:05:00        ,-97.193172,32.681656
815,Kroger Pharmacy 590,Pharmacy,,1004 S Crowley Rd,Crowley,Tarrant,1004 S Crowley Rd,76036,32.562919139193,-97.3523245460135,138,0,0,138,(817) 297-0006,http://www.kroger.com/stores/details/035/00590?cid=loc_03500590PP_gmb,,03/30/2021      ,08:05:00        ,-97.352325,32.562919
816,Kroger Pharmacy 538,Pharmacy,,2350 Se Green Oaks Blvd,Arlington,Tarrant,2350 Se Green Oaks Blvd,76018,32.6603115315828,-97.0664221034694,108,0,0,108,(817) 419-0312,http://www.kroger.com/stores/details/035/00538?cid=loc_03500538PP_gmb,,03/30/2021      ,08:05:00        ,-97.066422,32.660312
817,Kroger Pharmacy 445,Pharmacy,,5330 S Cooper St,Arlington,Tarrant,5330 S Cooper St,76017,32.6607374579929,-97.1344508869272,108,0,0,108,(817) 472-9576,http://www.kroger.com/stores/details/035/00445?cid=loc_03500445PP_gmb,,03/30/2021      ,08:05:00        ,-97.134451,32.660737
818,Kroger Pharmacy 561,Pharmacy,,,Frisco ,,12221 Custer Rd ,75035,33.1774756975184,-96.7355114740913,90,0,0,90,,,,03/30/2021      ,08:05:00        ,-96.735511,33.177476
819,Kroger Pharmacy 544,Pharmacy,,1212 E Bethany Dr,Allen,Collin,1212 E Bethany Dr,75002,33.08262400007,-96.6447960290335,66,0,0,66,(972) 244-7681,http://www.kroger.com/stores/details/035/00578?cid=loc_03500578PP_gmb,,03/30/2021      ,08:05:00        ,-96.644796,33.082624
820,Kroger Pharmacy 488,Pharmacy,,1707 W University Dr,Mckinney,Collin,1707 W University Dr,75069,33.216502607435,-96.6326020362939,85,0,0,85,(972) 548-9633,http://www.kroger.com/stores/details/011/00488?cid=loc_01100488PP_gmb,,03/30/2021      ,08:05:00        ,-96.632602,33.216503
821,Kroger Pharmacy 689,Pharmacy,,17194 Preston Road,Dallas,Dallas,17194 Preston Road,75248,32.9838959933184,-96.8007010206583,0,0,0,0,(972) 931-9371,http://www.kroger.com/stores/details/035/00689?cid=loc_03500689PP_gmb,,03/30/2021      ,08:05:00        ,-96.800701,32.983896
822,Kroger Pharmacy 557,Pharmacy,,6850 North Shiloh Road,Garland,Dallas,6850 North Shiloh Road,75044,32.9774112920172,-96.6652174464727,12,0,0,12,(972) 496-4503,http://www.kroger.com/stores/details/035/00557?cid=loc_03500557PP_gmb,,03/30/2021      ,08:05:00        ,-96.665217,32.977411
823,Kroger Pharmacy 807,Pharmacy,,7201 Boulevard 26,North Richland Hills,Tarrant,7201 Boulevard 26,76180,32.8242517508681,-97.2273077057803,72,0,0,72,(817) 281-8310,http://www.kroger.com/stores/details/035/00807?cid=loc_03500807PP_gmb,,03/30/2021      ,08:05:00        ,-97.227308,32.824252
