OBJECTID,NAME,TYPE,TSA,STREET,CITY,COUNTY,ADDRESS,ZIP,LATITUDE,LONGITUDE,PFIZER_AVAILABLE,MODERNA_AVAILABLE,JJ_AVAILABLE,VACCINES_AVAILABLE,PublicPhone,WEBSITE,RemoveRecord,LAST_UPDATE_VAC,LAST_UPDATE_TIME_VAC,x,y
787,EL CAMPO MEMORIAL HOSPITAL,Hospital,Q,303 Sandy Corner Rd,El Campo,Wharton,303 Sandy Corner Rd,77437,29.2193354243502,-96.2895903346549,1553,0,0,1553,(979) 543-6251,http://www.ecmh.org/,,04/13/2021      ,07:29:42        ,-96.28959,29.219335
788,EDINBURG REGIONAL MEDICAL CENTER (STHS),Pharmacy,V,1102 W Trenton Road,Edinburg,Hidalgo,1102 W Trenton Road,78539,26.263257738325,-98.1827475215229,0,0,15,15,(956) 388-6000,https://southtexashealthsystemedinburg.com/?utm_source=google-business&utm_medium=organic&utm_campaign=homepage,,04/09/2021      ,09:16:37        ,-98.182748,26.263258
789,Lhd Plainview-Hale Co Health Dist (Re),Community Clinic,,E 10th St,Plainview,Hale,111 E 10th St,79072,34.1911917715346,-101.702219701036,0,2380,0,2380,,,,04/08/2021      ,18:58:45        ,-101.70222,34.191192
790,Marfa Community Health Clinic,Community Clinic,J,406 South Summer St,Marfa,Presidio,406 S. Summer St,79843,30.30643,-104.02583,0,100,0,100,,,,04/05/2021      ,12:31:48        ,-104.02583,30.30643
791,PALESTINE REGIONAL MEDICAL CENTER,Pharmacy,G,2900 S Loop 256,Palestine,Anderson,2900 S Loop 256,75801,31.7339850411441,-95.6274815069641,0,0,45,45,(903) 731-1000,https://www.palestineregional.com/,,04/12/2021      ,08:55:40        ,-95.627482,31.733985
792,FAMILY MEDICINE CLINIC,Community Clinic,N,8812 Highway 79 West,Jewett,Leon,8812 Highway 79 West,75846,31.3443802358722,-96.164291000648,0,128,0,128,(903) 626-1687,,,04/09/2021      ,14:40:41        ,-96.164291,31.34438
793,Medical Associates at Willow Park,Medical Practice,,260 Willow Bend Dr,Aledo,Parker,260 Willow Bend Drive,76008,32.7296704,-97.6321808,0,0,165,165,,,,04/12/2021      ,12:47:13        ,-97.632181,32.72967
794,COSTCO PHARMACY 768,Federal Allocation,,,,,6101 GATEWAY WEST BLVD EL PASO 79925,,31.7839453400404,-106.410318051346,0,0,100,100,915-774-5203,http://costco.com/,,04/12/2021      ,09:39:55        ,-106.410318,31.783945
795,Victoria County Public Health Department,Vaccine Hub,,2805 N Navarro,Victoria,Victoria,2805 N Navarro,77901,28.8218362391096,-97.0006099143072,0,0,0,0,361-578-6281,https://www.vcphd.org/,,04/09/2021      ,08:05:31        ,-97.00061,28.821836
796,Parkview Rural Health Clinic,Other,,514 S Bonham St,Mexia,Limestone,"514 S Bonham St # D, Mexia, TX 76667",76667,31.6749527484182,-96.4803965722129,0,0,385,385,+12545625961,,,04/12/2021      ,14:57:54        ,-96.480397,31.674953
797,DSHS - Harlingen (RE),Local Health Department,,601 W Sesame Drive,Harlingen,Cameron,601 W Sesame Drive,78550,26.1658348358078,-97.6812145010016,0,5600,1100,6700,(956) 689-5906,https://www.dshs.texas.gov/,,04/12/2021      ,13:23:44        ,-97.681215,26.165835
798,Community Action School Based Health Center,Other,,Duval Street,Mathis,San Patricio,213 South Duval Street,78368,28.091172452957,-97.82625210301,0,240,0,240,,,,04/12/2021      ,08:39:19        ,-97.826252,28.091172
799,Dept of Public Health - Comal County / New Braunfels,Local Health Department,,1297 Church Hill Drive,New Braunfels,Comal,1297 Church Hill Drive,78130,29.7107872452255,-98.1002031394246,1170,0,0,1170,(830) 221-1150,http://www.co.comal.tx.us/health.htm,,04/09/2021      ,11:17:59        ,-98.100203,29.710787
800,Peoples Community Clinic Austin 2,Community Clinic,,1101 Camino La Costa Ste 100,Austin,Travis,1101 Camino La Costa Ste 100,78752,30.323397,-97.699528,0,70,60,130,(512) 478-4939,http://austinpcc.org/,,04/12/2021      ,08:58:42        ,-97.699528,30.323397
801,Hallettsville Pharmacy LLC,Pharmacy,,,HALLETTSVILLE,Lavaca,304 N TEXANA ST,77964,29.4466386,-96.9415246,0,300,0,300,,,,04/12/2021      ,08:27:40        ,-96.941525,29.446639
802,RICELAND MEDICAL CENTER,Community Clinic,R,538 Broadway Ste 1,Winnie,Chambers,538 Broadway Ste 1,77665,29.8204540132736,-94.3769396721768,0,150,0,150,(409) 296-6000,http://ricelandhealthcare.com/,,04/12/2021      ,07:53:28        ,-94.37694,29.820454
803,Archer City RHC/Archer Family Clinic,Other,,404 East Chestnut,Archer City,Archer,"404 E Chestnut St, Archer City, TX 76351",76351,33.5913933358261,-98.6208228047479,0,50,0,50,940-574-2580,https://olneyhamiltonhospital.com/services/archer-family-clinic/,,04/12/2021      ,08:50:17        ,-98.620823,33.591393
804,Family Circle of Care-Jacksonville,Community Clinic,,510 E Commerce St,Jacksonville,Cherokee,510 East Commerce St,75766,31.9653713,-95.2697089,0,132,4,136,(903) 535-9041,,,04/12/2021      ,11:44:45        ,-95.269709,31.965371
805,Dept of Public Health - DeWitt County / Cuero,Local Health Department,,115 N Gonzales,Cuero,DeWitt,115 N Gonzales,77954,29.0900168237696,-97.2901625918644,0,0,20,20,(361) 275-0920,,,04/12/2021      ,16:20:33        ,-97.290163,29.090017
806,West Texas A & M University Student medical,Other,,2620 Russell Long Blvd,Canyon ,,2620 Russell Long Blvd,79016,34.9843788948131,-101.911019502134,0,0,340,340,,,,04/12/2021      ,16:42:23        ,-101.91102,34.984379
807,Kelsey Seybold The Vintage,Other,,,Houston,,10701 Vintage Preserve Parkway,77070,29.991623511056,-95.5718087732591,717,0,0,717,,,,04/12/2021      ,08:28:56        ,-95.571809,29.991624
808,Walgreens Pharmacy 11401,Pharmacy,,, Dallas ,,7777 Forest Ln Bldg A,75230,,,0,0,100,100,,,,04/12/2021      ,09:12:08        ,,
809,Walgreens Pharmacy 11465,Other,,3822 Old Spanish Trl,Houston,Harris,3822 Old Spanish Trl,77021,29.7026639353888,-95.3569158672226,0,0,85,85,(713) 741-7323,https://www.walgreens.com/topic/findcare/coronavirus.jsp?ban=dl_dlDLB_03292020_covid19,,04/11/2021      ,12:32:18        ,-95.356916,29.702664
810,Round Rock Cancer Center,Other,,2410 Round Rock Avenue,Round Rock,Williamson,2410 Round Rock Avenue,78681,30.50998,-97.7164494,0,220,0,220,,,,04/12/2021      ,18:03:51        ,-97.716449,30.50998
811,Walgreens Pharmacy 04839,Pharmacy,,,Katy ,,2010 S Fry Rd ,77450,,,0,0,45,45,,,,04/12/2021      ,21:12:10        ,,
812,COSTCO PHARMACY 680,Federal Allocation,,,,,1150 BUNKER HILL RD HOUSTON 77055,,29.7882159400247,-95.5302045824083,0,0,55,55,713-576-2052,http://www.costco.com/,,04/12/2021      ,09:13:13        ,-95.530205,29.788216
813,TITUS REGIONAL MEDICAL CENTER,Hospital,F,2001 North Jefferson,Mount Pleasant,Titus,2001 North Jefferson,75455,33.1757761133722,-94.9704666132902,4170,480,0,4650,(903) 577-6000,https://www.titusregional.com/,,04/12/2021      ,08:25:50        ,-94.970467,33.175776
814,University Health System - San Antonio UHSSA,Vaccine Hub,P,4522 Fredericksburg Rd,San Antonio,Bexar,4522 Fredericksburg Rd,78201,29.4928487820863,-98.551282944107,0,0,0,0,210-644-1960,https://www.universityhealthsystem.com/coronavirus-covid19/vaccine?utm_source=corpcomm&utm_medium=web&utm_campaign=wecandoitsa_typed&utm_content=typed_URL,,04/13/2021      ,06:58:15        ,-98.551283,29.492849
815,Brookshires Pharmacy 5,Pharmacy,,1203 Us Highway 380,Bridgeport,Wise,1203 Us Highway 380,76426,33.2231844930088,-97.7549571440345,0,0,120,120,(940) 683-1510,https://www.brookshires.com/pharmacy-wellness,,04/12/2021      ,19:51:26        ,-97.754957,33.223184
816,Healing Hands Ministries,Medical Practice,,Greenville Ave,Dallas,Dallas,8515 Greenville Ave N-112,75243,32.8939568311415,-96.7532917190127,0,40,0,40,214-221-0855,http://healinghandsdallas.org/,,04/12/2021      ,16:56:02        ,-96.753292,32.893957
817,Freestone Medical Center DBA Freestone Health Clinic,Community Clinic,,734 West Commerce,Fairfield,Freestone,734 West Commerce,75840,31.7250748569649,-96.1718529719066,0,100,370,470,(903) 389-2181,http://www.freestonemc.com/services/freestone-health-clinic/,,04/12/2021      ,10:04:45        ,-96.171853,31.725075
818,Mike's Pharmacy,Federal Allocation,,501 W 2ND CLARENDON,CLARENDON,,501 W 2ND CLARENDON 79226,79226,34.9399013705543,-100.892552610996,0,0,85,85,,,,04/12/2021      ,08:53:44        ,-100.892553,34.939901
819,University Behavioral Health - Denton,Other,,,DENTON,,2026 W UNIVERSITY DR DENTON 76201,76201,33.2317771151516,-97.1563590525344,0,200,0,200,,,,04/12/2021      ,07:21:10        ,-97.156359,33.231777
820,King Venture Pllc,Other,,Po Box 719,Claude,Armstrong,Po Box 719,79019,35.10996,-101.35957,0,188,59,247,,,,04/09/2021      ,08:22:51        ,-101.35957,35.10996
821,United Health Partners,Community Clinic,,6846 Antoine Dr,Houston,Harris,"6846 Antoine Drive, Houston, TX, USA",77091,29.8627263,-95.4717635,0,140,0,140,,,,04/09/2021      ,17:38:30        ,-95.471763,29.862726
822,Clinicas Mi Doctor 2 Dallas,Medical Practice,,3247 Dawes Dr,Dallas,Dallas,3247 Dawes Dr,75211,32.7272081339323,-96.8737475391434,0,0,155,155,(214) 623-6410,http://clinicasmidoctor.com/,,04/12/2021      ,18:08:45        ,-96.873748,32.727208
823,"TRUMED PHARMACY, LLC",Other,,East Sam Houston Parkway N,Houston,Harris,5620 East Sam Houston Parkway N,77015,29.8061269851602,-95.1623587177599,736,0,265,1001,,,,04/09/2021      ,16:07:58        ,-95.162359,29.806127
824,Rhome Pharmacy,Pharmacy,,400 S Main St,Rhome,Wise,400 S Main St,76078,33.0502671711239,-97.4712778417451,0,0,50,50,(817) 638-5561,http://www.mybestvaluerx.com/,,04/08/2021      ,14:25:53        ,-97.471278,33.050267
825,Medical Arts Rural Health Clinic,Medical Practice,,2202 N Bryan Ave,Lamesa,Dawson,2202 North Bryan Avenue,79331,32.7503855,-101.9678986,0,10,0,10,(806) 872-7291,,,04/12/2021      ,08:56:45        ,-101.967899,32.750386
826,Arp ISD,Other,,16438 Cr 294,Arp,Smith,"16438 County Rd 294, Arp, TX 75750",75750,32.2370103306344,-95.0702769722064,0,0,85,85,+19038594650,https://www.arpisd.org/,,04/10/2021      ,10:11:20        ,-95.070277,32.23701
827,Jasper-Newton Co Public Health District,Vaccine Hub,,210 High St,Newton,Newton,210 High Street,75966,30.8493828,-93.7595847,0,0,0,0,409-384-6829,http://www.jaspernewton.org,,04/08/2021      ,17:25:06        ,-93.759585,30.849383
828,Kelsey Seybold Kingwood,Medical Practice,,25553 Us Highway 59,Porter,Montgomery,25553 Us Highway 59,77365,30.0773385344108,-95.2441602281423,0,100,0,100,(713) 442-2100,https://www.kelsey-seybold.com/find-a-location/kingwood-clinic,,04/12/2021      ,17:03:31        ,-95.24416,30.077339
829,Waco-McLennan County Public Health District,Vaccine Hub,M,225 W Waco Drive,Waco,McLennan,225 W Waco Drive,76707,31.5637280567765,-97.13532914725,0,0,0,0,(254) 750-1890,https://www.COVIDWaco.com ,,04/12/2021      ,17:16:02        ,-97.135329,31.563728
830,Austin Public Health Immunization Program Mobile,Vaccine Hub,,15 Waller,Austin,Travis,15 Waller,78702,30.2524173121212,-97.7354625974477,0,0,140,140,512-972-5560,https://austintexas.gov/covid19,,04/10/2021      ,09:05:12        ,-97.735463,30.252417
831,UTP Comprehensive Sickle Cell Center,Other,,1200 BINZ ST ,Houston ,,1200 BINZ ST STE 850850 ,77004,29.7241,-95.38778,0,76,0,76,713-486-5660,,,04/12/2021      ,08:58:07        ,-95.38778,29.7241
832,LEGENT HOSPITAL FOR SPECIAL SURGERY,Hospital,E,4100 Mapleshade Lane, Plano,Collin,"4100 Mapleshade Lane, Plano, TX, 75075",75075,33.001464,-96.772069,0,60,0,60,(972) 265-1050,,,04/12/2021      ,13:44:27        ,-96.772069,33.001464
833,United Pharmacy 530,Pharmacy,,3553 South Soncy,Amarillo,Randall,3553 South Soncy,79119,35.1715919281449,-101.938098308768,2190,0,0,2190,(806) 467-6815,https://local.pharmacy.unitedsupermarkets.com/tx/amarillo/3552-s-soncy-rd.html,,04/12/2021      ,11:21:52        ,-101.938098,35.171592
834,Midland Memorial Hospital Main,Vaccine Hub,J,400 Rosalind Redfern Grover Pkwy,Midland,Midland,400 Rosalind Redfern Grover Pkwy,79701,31.9974792618293,-102.100177324424,5724,0,0,5724,432-686-8773,https://www.midlandhealth.org/vaccine,,04/09/2021      ,13:48:11        ,-102.100177,31.997479
835,Zapata County Fire Dept.,Other,,305 FM 496,Zapata,Zapata,"305 Farm to Market 496, Zapata, TX, USA",78076,26.9054799,-99.2735041,0,350,0,350,,,,04/12/2021      ,10:14:21        ,-99.273504,26.90548
836,COSTCO PHARMACY 1018,Federal Allocation,,,,,3836 RICHMOND AVE HOUSTON 77027,,29.7343866124569,-95.4391923443281,0,0,200,200,832-325-5859,http://www.costco.com/,,04/12/2021      ,09:29:55        ,-95.439192,29.734387
837,Medcare Plus Pharmacy,Other,,,Elmendorf,Bexar,3712 New Mathis Rd,78112,29.1791456397123,-98.4234664897866,0,0,100,100,(210) 794-0099,,,04/12/2021      ,12:10:42        ,-98.423466,29.179146
838,Live Oak County Health Department,Other,,Houston St,George West,Live Oak,301 Houston St Annex Bldg Rm 10,78022,28.3342148214463,-98.1137487541584,0,470,0,470,,,,04/13/2021      ,07:14:26        ,-98.113749,28.334215
839,BSA Amarillo Diagnostic Clinic,Medical Practice,,6700 SW 9th Ave,Amarillo,Potter,6700 SW 9th Avenue,79107,35.2070599,-101.9111294,0,85,0,85,,,,04/12/2021      ,08:35:53        ,-101.911129,35.20706
840,Fresenius Medical Care Katy,Other,,21755 Provincial Blvd,Katy,Harris,"21755 Provincial Boulevard, Katy, TX, USA",77450,29.7791395,-95.7491546,0,30,0,30,,,,04/13/2021      ,06:58:36        ,-95.749155,29.77914
841,CRANE  MEMORIAL HOSPITAL,Medical Practice,J,1310 S Alford St,Crane,Crane,1310 S Alford St,79731,31.3898706582327,-102.349230322218,0,62,0,62,(432) 558-3758,http://www.cranememorial.org/,,04/12/2021      ,13:51:00        ,-102.34923,31.389871
842,Walgreens Pharmacy 05921,Pharmacy,,1050 E Us Highway 377,Granbury,Hood,1050 E Us Highway 377,76048,32.4351169506253,-97.7736362990801,54,0,0,54,(817) 578-3120,Walgreens.com/covid19vac,,04/12/2021      ,21:37:31        ,-97.773636,32.435117
843,Corpus Christi-Nueces County Public Health District,Vaccine Hub,,1702 Horne Road,Corpus Christi,Nueces,1702 Horne Road,78416,27.7578796529017,-97.430295523922,0,3600,505,4105,"361-826-7200, option 2",https://us1.quickscreen.health/corpus-christi-vaccination#/screening,,04/12/2021      ,09:26:27        ,-97.430296,27.75788
844,Fresenius Kidney Care North Bastrop,Other,,,Bastrop,,423 OLD AUSTIN HWY ,78602,30.1101511854508,-97.3298176826151,0,0,15,15,,,,04/09/2021      ,15:27:09        ,-97.329818,30.110151
845,HCA HOUSTON HEALTHCARE CLEAR LAKE,Hospital,Q,500 Medical Center Blvd,Webster,Harris,500 Medical Center Blvd,77598,29.5405030481239,-95.1267269976095,0,115,0,115,(281) 332-2511,https://hcahoustonhealthcare.com/locations/clear-lake/?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,,04/08/2021      ,11:24:28        ,-95.126727,29.540503
846,Seton Family Of Doctors Lockhart Family Practice,Community Clinic,,,LOCKHART ,,300 S COMMERCE ST STE B,78644,29.8831168246255,-97.6705699887168,0,0,80,80,(512) 398-2331,,,04/13/2021      ,07:33:49        ,-97.67057,29.883117
847,Seton Family Of Doctors Lockhart Internal Medicine,Other,,,Lockhart,Caldwell,209 S Church St Ste B,78644,29.883344455131,-97.6733466331055,0,0,15,15,(512) 376-2999,,,04/13/2021      ,07:31:50        ,-97.673347,29.883344
848,UT Health Dell Medical School,Vaccine Hub,,1601 Trinity Avenue,Austin,Travis,1601 Trinity Avenue,78712,30.2769715107404,-97.7356333368157,0,0,0,0,1-833-UTCARES,https://uthealthaustin.org/patient-resources/covid-19-updates/covid-19-vaccination,,04/12/2021      ,07:41:05        ,-97.735633,30.276972
849,Brookshires Pharmacy 126,Pharmacy,,501 E. Highway 199,Springtown,Parker,501 E. Highway 199,76082,32.962792,-97.676476,0,50,0,50,(817) 220-1178,https://www.brookshires.com/covid-19-information,,04/12/2021      ,17:08:06        ,-97.676476,32.962792
850,Brookshires Pharmacy 117,Pharmacy,,501 E Broadway St,Sweetwater,Nolan,501 E Broadway St,79556,32.4722473415123,-100.404088819113,0,0,142,142,(325) 236-6883,https://www.brookshires.com/covid-19-information,,04/10/2021      ,15:30:27        ,-100.404089,32.472247
851,Kroger Pharmacy 117,Pharmacy,,24350 Kuykendahl Rd,Tomball,Harris,24350 Kuykendahl Rd,77375,30.1144521916818,-95.5545825863041,0,0,45,45,(281) 205-0533,http://www.kroger.com/stores/details/034/00117?cid=loc_03400117PP_gmb,,04/12/2021      ,20:10:41        ,-95.554583,30.114452
852,Kroger Pharmacy 014,Pharmacy,,12605 I45 N,Willis,Montgomery,12605 I45 N,77378,30.4209818576729,-95.4927475500957,192,0,70,262,(936) 890-5060,http://www.kroger.com/stores/details/014/00361?cid=loc_01400361PP_gmb,,04/05/2021      ,19:40:12        ,-95.492748,30.420982
853,Kroger Pharmacy 373,Pharmacy,,2301 Rayford Rd,Spring,Montgomery,2301 Rayford Rd,77386,30.1229636790807,-95.4077471491917,0,30,145,175,(832) 813-0410,http://www.kroger.com/stores/details/011/00373?cid=loc_01100373PP_gmb,,04/09/2021      ,09:33:06        ,-95.407747,30.122964
854,Kroger Pharmacy 383,Pharmacy,,2303 Boonville Rd,Bryan,Brazos,2303 Boonville Rd,77808,30.6745110129353,-96.3365689741152,0,0,55,55,(979) 774-8377,http://www.kroger.com/stores/details/034/00383?cid=loc_03400383PP_gmb,,04/11/2021      ,17:36:09        ,-96.336569,30.674511
855,Kroger Pharmacy 366,Pharmacy,,12434 State Highway 249,Houston,Harris,12434 State Highway 249,77086,29.9122039926761,-95.477890016268,0,90,50,140,(281) 272-0005,https://www.kroger.com/stores/details/034/00366?cid=loc_03400366_gmb,,04/12/2021      ,21:17:54        ,-95.47789,29.912204
856,REMINGTON PHARMACY INC dba TOTAL PHARMACY,Pharmacy,,W WHEATLAND RD,DALLAS,DALLAS,"3690 W WHEATLAND RD, STE 140",75237,32.6473437,-96.879668,18,0,240,258,,,,04/10/2021      ,13:14:37        ,-96.879668,32.647344
857,United Pharmacy 520,Pharmacy,,1229 State Highway 16 S,Graham,Young,1229 State Highway 16 S,76450,33.0932039316247,-98.5891808097199,0,10,215,225,,,,04/12/2021      ,11:12:42        ,-98.589181,33.093204
858,Market Street Pharmacy 560,Pharmacy,,5605 Colleyville Blvd,Colleyville,Tarrant,5605 Colleyville Blvd,76034,32.8896660091773,-97.1468919781721,0,0,170,170,(817) 577-5030,https://local.pharmacy.marketstreetunited.com/tx/colleyville/5605-colleyville-blvd.html,,04/12/2021      ,21:19:06        ,-97.146892,32.889666
859,United Pharmacy 516,Pharmacy,C,4516 Old Jacksboro Hwy,Wichita Falls,Wichita,4516 Old Jacksboro Hwy,76302,33.8650860189763,-98.4944974903459,0,0,295,295,,,,04/12/2021      ,18:45:08        ,-98.494497,33.865086
860,United pharmacy 554,Pharmacy,,300 E Commerce St,Brownwood,Brown,"300 East Commerce Street, Brownwood, TX, USA",76801,31.7310461,-98.9764242,0,0,175,175,,,,04/12/2021      ,15:58:54        ,-98.976424,31.731046
861,United Pharmacy 509,Pharmacy,B,511 College Ave,Levelland,Hockley,"511 College Ave  Levelland, Texas 79336",79336,33.5888115,-102.36679,0,100,390,490,,,,04/12/2021      ,09:16:38        ,-102.36679,33.588812
862,United Pharmacy 549,Pharmacy,,3500 College Ave,Snyder,Scurry,3500 College Ave,79549,32.7067800065068,-100.919112433176,0,50,665,715,(325) 574-1683,https://local.pharmacy.unitedsupermarkets.com/tx/snyder/3500-college-ave.html,,04/12/2021      ,09:10:06        ,-100.919112,32.70678
863,Ut Health Rgv Employee Health Edinburg,Vaccine Hub,,1210 W Schunior St,Edinburg,Hidalgo,1210 W Schunior St,78539,26.3091714,-98.1751292,0,0,0,0,833-888-2268,http://www.uthealthrgv.org,,04/12/2021      ,11:14:44        ,-98.175129,26.309171
864,Fresenius Kidney Care San Angelo,Other,,Pulliam Street,San Angelo,Tom Green County,2018 Pulliam Street,76904,31.4708011,-100.4046882,0,0,5,5,(325) 481-0798,,,04/05/2021      ,09:34:42        ,-100.404688,31.470801
865,United Pharmacy 548,Pharmacy,,3301 South 14th Street,Abilene,Taylor,3301 South 14th Street,79605,32.432975,-99.77096,0,120,65,185,(325) 698-7801,,,04/12/2021      ,08:22:22        ,-99.77096,32.432975
866,Walgreens Pharmacy 05434,Pharmacy,,1621 W Henderson St,Cleburne,Johnson,1621 W Henderson St,76033,32.3379156656273,-97.4147144041092,55,0,85,140,(817) 641-6702,Walgreens.com/covid19vac,,04/10/2021      ,13:23:37        ,-97.414714,32.337916
867,United Pharmacy 518,Pharmacy,,2105 Avenue F Nw,Childress,Childress,2105 Avenue F Nw,79201,34.4349752200928,-100.227431915807,0,0,565,565,,,,04/10/2021      ,12:07:52        ,-100.227432,34.434975
868,Wellness Pointe/South 040587,Community Clinic,G,2131 South Mobberly,Longview,Gregg,2131 South Mobberly,75602,32.4676702891536,-94.7307006507613,0,330,0,330,,,,04/09/2021      ,05:50:30        ,-94.730701,32.46767
869,SWISHER MEMORIAL HOSPITAL,Community Clinic,A,539 Se 2nd St,Tulia,Swisher,539 Se 2nd St,79088,34.5356300587467,-101.756016631497,0,230,0,230,(806) 995-3581,http://www.swisherhospital.com/,,04/12/2021      ,09:26:05        ,-101.756017,34.53563
870,Market Street Pharmacy 563,Pharmacy,,985 W Bethany Dr,Allen,Collin,985 W Bethany Dr,75013,33.0908124908295,-96.6846610310882,0,0,150,150,(972) 908-3840,https://local.pharmacy.marketstreetunited.com/tx/allen/985-w-bethany-dr.html,,04/12/2021      ,17:19:21        ,-96.684661,33.090812
871,United Pharmacy 515,Pharmacy,,311 South Ave D,Burkburnett,Wichita,311 South Ave D,76354,34.0902479943308,-98.5704449930091,0,175,229,404,(940) 569-3319,https://local.pharmacy.unitedsupermarkets.com/tx/burkburnett/311-s-ave-d.html,,04/08/2021      ,09:12:00        ,-98.570445,34.090248
872,Shurmed Emergency Medical Service Brad,Other,,1535 Brady Blvd,San Antonio,Bexar,1535 Brady Blvd,78237,29.4054688277681,-98.5543417644474,0,40,0,40,(210) 432-8800,http://www.shurmed.com/,,04/08/2021      ,16:28:17        ,-98.554342,29.405469
873,Dept of Public Health - Hardin County / Kountze,Local Health Department,,"1135 Redwood St, Kountze, TX 77625",Kountze,Hardin,1135 Redwood,77625,30.3671804863807,-94.314720823576,0,2878,923,3801,(409) 246-5188,http://www.co.hardin.tx.us/,,04/12/2021      ,08:10:59        ,-94.314721,30.36718
874,City of El Paso Fire Department,Vaccine Hub,,301 George Perry Blvd,El Paso,El Paso,"301 George Perry Blvd, El Paso, TX 79925",79925,31.8163432,-106.3692992,0,0,0,0,915-212-6843,https://www.elpasotexas.gov/fire-department,,04/12/2021      ,07:53:02        ,-106.369299,31.816343
875,Dept of Public Health - Burleson,Other,E,828 SW Alsbury,Burleson,Johnson,828 SW Alsbury,76028,32.54318399,-97.3522946,78,0,0,78,682-312-2780,www.burlesontx.com,,04/12/2021      ,07:57:22        ,-97.352295,32.543184
876,PAM SPECIALTY HOSPITAL OF LUFKIN,Hospital,H,1201 West Frank Ave., Lufkin ,Angelina,"1201 West Frank Ave., Lufkin , TX, 75904",75904,31.336323,-94.742122,0,110,0,110,(936) 899-7350,,,04/12/2021      ,09:34:02        ,-94.742122,31.336323
877,Envoy Hospice DBA Altus Hospice Beaumont,Other,,College Street,Beaumont,Jefferson,3180 College St. Floor 2,77630,30.06847041,-94.12229647,0,40,0,40,,,,04/10/2021      ,07:08:11        ,-94.122296,30.06847
878,Amarillo Public Health Department,Vaccine Hub,,1000 Martin Rd,Amarillo,Potter,1000 Martin Rd,79107,35.2247525869053,-101.812117463821,0,7916,0,7916,806-378-6300,http://www.amarilloalerts.com,,04/08/2021      ,10:44:47        ,-101.812117,35.224753
879,TTUHSC Internal Medicine Amarillo,Other,,1400 S Coulter,Amarillo,Potter,1400 S Coulter,79106,35.2004290163519,-101.92421703689,0,190,0,190,(806) 414-9100,https://texastechphysicians.com/amarillo/contact.aspx,,04/12/2021      ,08:11:18        ,-101.924217,35.200429
880,Griffin Family Medicine,Other,,509 E Byron Nelson Blvd,Roanoke,,509 E BYRON NELSON BLVD STE B Roanoke 76262,76262,33.00254,-97.22134,0,120,0,120,,,,04/12/2021      ,07:32:21        ,-97.22134,33.00254
881,Healthcare Associates Of Southlake,Medical Practice,,2106 East State Hwy 114,Southlake,Tarrant,2106 East State Hwy 114,76092,32.9444894988119,-97.1195917022984,0,0,100,100,(817) 310-0421,https://healthcareassociates.com/location/southlake/,,04/12/2021      ,08:22:18        ,-97.119592,32.944489
882,S&L Medical Center Pharmacy Inc.,Federal Allocation,,Eagle Dr,Decatur ,,1101 Eagle Dr,76234,33.21849,-97.60028,0,0,49,49,(940) 627-5400,,,04/12/2021      ,18:00:12        ,-97.60028,33.21849
883,TTUHSC Son Combest Center,Community Clinic,,301 40th St,Lubbock,Lubbock,301 40th St,79404,33.557515431666,-101.837964418378,0,60,0,60,,,,04/12/2021      ,16:17:30        ,-101.837964,33.557515
884,Rio Grande Medicine,Other,,,HARLINGEN,,5505 S EXPRESSWAY 77 STE205,78550,26.1578286873194,-97.6751280060378,0,77,0,77,(956) 421-2757,,,04/12/2021      ,10:50:59        ,-97.675128,26.157829
885,DSHS - HSR 4/5N - Tyler,Local Health Department,,2521 West Front Street,Tyler,Smith,2521 West Front Street,75702,32.3465629398576,-95.3288099893037,0,1500,4540,6040,(903) 595-3585,http://www.dshs.state.tx.us/,,04/12/2021      ,17:02:46        ,-95.32881,32.346563
886,Kaiser Family Practice OKMH,Other,,3349 S Hwy 181,Kenedy,Karnes,3349 S Hwy 181,78119,28.8507318,-97.8804587,0,100,0,100,,,,04/12/2021      ,07:47:38        ,-97.880459,28.850732
887,CITIZENS MEDICAL CENTER,Hospital,S,2701 Hospital Dr,Victoria,Victoria,2701 Hospital Dr,77901,28.8131756795631,-96.976792736434,0,0,50,50,,,,04/06/2021      ,12:14:08        ,-96.976793,28.813176
888,MEMORIAL HERMANN SURGICAL FIRST COLONY,Hospital,Q,16906 Southwest Fwy,Sugar Land,Fort Bend,16906 Southwest Fwy,77479,29.5892141431522,-95.6359167190437,0,0,2000,2000,(281) 238-1600,  https://www.memorialhermann.org/locations/first-colony-surgical-hospital,,04/11/2021      ,13:13:21        ,-95.635917,29.589214
889,King's Pharmacy of Lumberton,Pharmacy,,N LHS Drive,Lumberton,Hardin,139 N. LHS Dr. Ste 201,77657,30.2629106,-94.221522,0,450,0,450,409-755-1145,www.kingspharmacysetx.com,,04/13/2021      ,07:32:24        ,-94.221522,30.262911
890,HEMPHILL COUNTY HOSPITAL,Hospital,A,1020 S4th,Canadian,Hemphill,1020 S4th,79014,35.9035295834316,-100.387446219282,0,150,0,150,(806) 323-6422,http://hchdst.org/,,04/12/2021      ,07:54:42        ,-100.387446,35.90353
891,Olton Rural Health Clinic,Other,,524 8th Street,Olton ,,524 8th Street Olton 79064,79064,34.1813981,-102.1369431,0,40,55,95,,,,04/12/2021      ,09:09:15        ,-102.136943,34.181398
